iterationName	gameid	time	trialNum	role	block_num	block_type	time_in_ms	critter	critter_num	species	color	prop1	prop2	tar1	tar2	tar3	internal_prop	selected	full_globalColor0_p	full_globalColor0_color_mean	full_globalColor0_color_var	full_globalColor1_p	full_globalColor1_color_mean	full_globalColor1_color_var	full_prop1	full_prop2	full_tar1	full_tar2	full_internal_prop	score	eventType
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814504868	2	playerA	0	testCritters	1042	tree	0	zorb	#228C22	0.8	0.8	false	false	false	1	0	1	green	0.001	0	green	0.001	0.8	0.8	0	0		miss	logTest
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814504869	2	playerA	0	testCritters	1042	tree	1	wug	#FF8C00	0.8	0.8	false	false	false	0	0	1	orange	0.001	0	orange	0.001	0.8	0.8	0	0		correctRejection	logTest
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814504871	2	playerA	0	testCritters	1042	tree	2	zorb	#228C22	0.8	0.8	false	false	false	1	0	1	green	0.001	0	green	0.001	0.8	0.8	0	0		miss	logTest
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814504873	2	playerA	0	testCritters	1042	tree	3	stup	#F52A37	0.8	0.8	false	false	false	0	0	1	red	0.001	0	red	0.001	0.8	0.8	0	0		correctRejection	logTest
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814504874	2	playerA	0	testCritters	1042	tree	4	wug	#FF8C00	0.8	0.8	false	false	false	0	0	1	orange	0.001	0	orange	0.001	0.8	0.8	0	0		correctRejection	logTest
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814504875	2	playerA	0	testCritters	1042	tree	5	zorb	#228C22	0.8	0.8	false	false	false	1	0	1	green	0.001	0	green	0.001	0.8	0.8	0	0		miss	logTest
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814504875	2	playerA	0	testCritters	1042	tree	6	stup	#F52A37	0.8	0.8	false	false	false	0	0	1	red	0.001	0	red	0.001	0.8	0.8	0	0		correctRejection	logTest
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814504876	2	playerA	0	testCritters	1042	tree	7	zorb	#228C22	0.8	0.8	false	false	false	1	0	1	green	0.001	0	green	0.001	0.8	0.8	0	0		miss	logTest
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814504877	2	playerA	0	testCritters	1042	tree	8	stup	#F52A37	0.8	0.8	false	false	false	0	0	1	red	0.001	0	red	0.001	0.8	0.8	0	0		correctRejection	logTest
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814504878	2	playerA	0	testCritters	1042	tree	9	stup	#F52A37	0.8	0.8	false	false	false	0	0	1	red	0.001	0	red	0.001	0.8	0.8	0	0		correctRejection	logTest
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814504879	2	playerA	0	testCritters	1042	tree	10	wug	#FF8C00	0.8	0.8	false	false	false	0	0	1	orange	0.001	0	orange	0.001	0.8	0.8	0	0		correctRejection	logTest
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814504880	2	playerA	0	testCritters	1042	tree	11	wug	#FF8C00	0.8	0.8	false	false	false	0	0	1	orange	0.001	0	orange	0.001	0.8	0.8	0	0		correctRejection	logTest
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814506082	2	playerB	0	testCritters	3137	fish	0	reesle	#FF8C00	0	0	false	false	false	1	1	1	orange	0.001	0	orange	0.001	0	0	0	0		hit	logTest
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814506090	2	playerB	0	testCritters	3137	fish	1	kwep	#5CA4DB	0	0	false	false	false	0	1	1	blue	0.001	0	blue	0.001	0	0	0	0		falseAlarm	logTest
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814506092	2	playerB	0	testCritters	3137	fish	2	mox	#EDCA00	0	0	false	false	false	0	1	1	yellow	0.001	0	yellow	0.001	0	0	0	0		falseAlarm	logTest
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814506093	2	playerB	0	testCritters	3137	fish	3	reesle	#FF8C00	0	0	false	false	false	1	0	1	orange	0.001	0	orange	0.001	0	0	0	0		miss	logTest
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814506093	2	playerB	0	testCritters	3137	fish	4	mox	#EDCA00	0	0	false	false	false	0	0	1	yellow	0.001	0	yellow	0.001	0	0	0	0		correctRejection	logTest
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814506094	2	playerB	0	testCritters	3137	fish	5	reesle	#FF8C00	0	0	false	false	false	1	0	1	orange	0.001	0	orange	0.001	0	0	0	0		miss	logTest
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814506095	2	playerB	0	testCritters	3137	fish	6	kwep	#5CA4DB	0	0	false	false	false	0	0	1	blue	0.001	0	blue	0.001	0	0	0	0		correctRejection	logTest
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814506095	2	playerB	0	testCritters	3137	fish	7	mox	#EDCA00	0	0	false	false	false	0	0	1	yellow	0.001	0	yellow	0.001	0	0	0	0		correctRejection	logTest
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814506096	2	playerB	0	testCritters	3137	fish	8	mox	#EDCA00	0	0	false	false	false	0	0	1	yellow	0.001	0	yellow	0.001	0	0	0	0		correctRejection	logTest
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814506097	2	playerB	0	testCritters	3137	fish	9	reesle	#FF8C00	0	0	false	false	false	1	0	1	orange	0.001	0	orange	0.001	0	0	0	0		miss	logTest
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814506097	2	playerB	0	testCritters	3137	fish	10	kwep	#5CA4DB	0	0	false	false	false	0	0	1	blue	0.001	0	blue	0.001	0	0	0	0		correctRejection	logTest
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814506098	2	playerB	0	testCritters	3137	fish	11	kwep	#5CA4DB	0	0	false	false	false	1	0	1	blue	0.001	0	blue	0.001	0	0	0	0		miss	logTest
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814622639	3	playerA	1	testCritters	10165	bird	0	plov	#5CA4DB	0.8	0.8	true	true	false	1	0	1	blue	0.001	0	blue	0.001	0.8	0.8	1	1		miss	logTest
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814622644	3	playerA	1	testCritters	10165	bird	1	krivel	#EDCA00	0.8	0.8	true	true	false	0	0	1	yellow	0.001	0	yellow	0.001	0.8	0.8	1	1		correctRejection	logTest
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814622645	3	playerA	1	testCritters	10165	bird	2	pangolin	#B630F0	0.8	0.8	true	true	false	1	1	1	purple	0.001	0	purple	0.001	0.8	0.8	1	1		hit	logTest
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814622645	3	playerA	1	testCritters	10165	bird	3	pangolin	#B630F0	0.8	0.8	true	true	false	1	1	1	purple	0.001	0	purple	0.001	0.8	0.8	1	1		hit	logTest
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814622646	3	playerA	1	testCritters	10165	bird	4	krivel	#EDCA00	0.8	0.8	true	true	false	0	0	1	yellow	0.001	0	yellow	0.001	0.8	0.8	1	1		correctRejection	logTest
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814622648	3	playerA	1	testCritters	10165	bird	5	pangolin	#B630F0	0.8	0.8	true	true	false	1	1	1	purple	0.001	0	purple	0.001	0.8	0.8	1	1		hit	logTest
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814622648	3	playerA	1	testCritters	10165	bird	6	plov	#5CA4DB	0.8	0.8	true	true	false	1	1	1	blue	0.001	0	blue	0.001	0.8	0.8	1	1		hit	logTest
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814622656	3	playerA	1	testCritters	10165	bird	7	krivel	#EDCA00	0.8	0.8	true	true	false	0	0	1	yellow	0.001	0	yellow	0.001	0.8	0.8	1	1		correctRejection	logTest
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814622658	3	playerA	1	testCritters	10165	bird	8	plov	#5CA4DB	0.8	0.8	true	true	false	1	1	1	blue	0.001	0	blue	0.001	0.8	0.8	1	1		hit	logTest
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814622659	3	playerA	1	testCritters	10165	bird	9	plov	#5CA4DB	0.8	0.8	true	true	false	1	1	1	blue	0.001	0	blue	0.001	0.8	0.8	1	1		hit	logTest
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814622659	3	playerA	1	testCritters	10165	bird	10	pangolin	#B630F0	0.8	0.8	true	true	false	0	1	1	purple	0.001	0	purple	0.001	0.8	0.8	1	1		falseAlarm	logTest
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814622660	3	playerA	1	testCritters	10165	bird	11	krivel	#EDCA00	0.8	0.8	true	true	false	0	0	1	yellow	0.001	0	yellow	0.001	0.8	0.8	1	1		correctRejection	logTest
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814623421	3	playerB	1	testCritters	10982	bug	0	mook	#F52A37	0	0	false	false	false	1	1	1	red	0.001	0	red	0.001	0	0	0	0		hit	logTest
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814623435	3	playerB	1	testCritters	10982	bug	1	dorb	#EDCA00	0	0	false	false	false	1	1	1	yellow	0.001	0	yellow	0.001	0	0	0	0		hit	logTest
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814623437	3	playerB	1	testCritters	10982	bug	2	crullet	#B630F0	0	0	false	false	false	1	1	1	purple	0.001	0	purple	0.001	0	0	0	0		hit	logTest
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814623438	3	playerB	1	testCritters	10982	bug	3	crullet	#B630F0	0	0	false	false	false	1	1	1	purple	0.001	0	purple	0.001	0	0	0	0		hit	logTest
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814623439	3	playerB	1	testCritters	10982	bug	4	dorb	#EDCA00	0	0	false	false	false	0	1	1	yellow	0.001	0	yellow	0.001	0	0	0	0		falseAlarm	logTest
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814623439	3	playerB	1	testCritters	10982	bug	5	dorb	#EDCA00	0	0	false	false	false	0	1	1	yellow	0.001	0	yellow	0.001	0	0	0	0		falseAlarm	logTest
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814623440	3	playerB	1	testCritters	10982	bug	6	mook	#F52A37	0	0	false	false	false	1	0	1	red	0.001	0	red	0.001	0	0	0	0		miss	logTest
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814623441	3	playerB	1	testCritters	10982	bug	7	dorb	#EDCA00	0	0	false	false	false	1	0	1	yellow	0.001	0	yellow	0.001	0	0	0	0		miss	logTest
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814623442	3	playerB	1	testCritters	10982	bug	8	mook	#F52A37	0	0	false	false	false	0	0	1	red	0.001	0	red	0.001	0	0	0	0		correctRejection	logTest
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814623443	3	playerB	1	testCritters	10982	bug	9	crullet	#B630F0	0	0	false	false	false	0	0	1	purple	0.001	0	purple	0.001	0	0	0	0		correctRejection	logTest
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814623444	3	playerB	1	testCritters	10982	bug	10	mook	#F52A37	0	0	false	false	false	0	0	1	red	0.001	0	red	0.001	0	0	0	0		correctRejection	logTest
pilot1	6873-650ac989-21c9-40d9-b1ef-4a7f245a82a8	1502814623445	3	playerB	1	testCritters	10982	bug	11	crullet	#B630F0	0	0	false	false	false	0	0	1	purple	0.001	0	purple	0.001	0	0	0	0		correctRejection	logTest
